-5.27064,-78.6574884
-5.4588393,-84.4674565
-5.7327574,-90.695988
-5.9283369,-96.6170108
-6.0820656,-102.5931615
-6.2131465,-108.6057054
-6.3364573,-114.5906593
-6.4639972,-120.581324
-6.5849202,-126.5755732
-6.6854899,-132.5629534
-6.7528078,-138.5560376
-6.7673258,-144.5453963
-6.7159653,-150.5372233
-6.5947903,-156.524887
-6.4051014,-162.5136838
-6.1483552,-168.5028808
-5.8256096,-174.4838461
-5.437365,-180.4636783
-4.9844568,-186.4399471
-4.4677209,-192.4089208
-3.8873213,-198.3734072
-3.2440118,-204.3301706
-2.5376631,-210.2817042
-1.7672444,-216.2244846
-0.9308896,-222.1555226
-0.024817,-228.0815718
0.952245,-233.9931689
2.0026042,-239.8890294
3.1311238,-245.7763936
4.3432759,-251.6433249
5.6474847,-257.4891851
7.0531398,-263.3157631
8.5693371,-269.1151827
10.1977861,-274.8767349
11.9404765,-280.6183124
13.7831162,-286.3224909
15.7135988,-291.9848471
17.7298519,-297.6305154
19.812796,-303.240512
21.9711715,-308.8285929
24.2151154,-314.3841691
26.5534859,-319.8986233
28.9975187,-325.3713443
31.5543992,-330.7919161
34.2312966,-336.1486376
37.0421075,-341.4413352
39.9952853,-346.6579864
43.0965004,-351.7829785
46.3583475,-356.8133995
49.7733593,-361.7352447
53.3341461,-366.5583572
57.023434,-371.2794236
60.8284542,-375.9028982
64.7440902,-380.4418099
68.7543098,-384.8920924
72.8558408,-389.2579515
77.0475783,-393.5407
81.323665,-397.7377262
85.6802409,-401.8491783
90.1162567,-405.8763186
94.6300407,-409.8151029
99.2240818,-413.6627557
103.8968686,-417.4133726
108.6460825,-421.0625976
113.4761689,-424.6069517
118.3918533,-428.0357833
123.3928916,-431.3275148
128.494569,-434.4731857
133.6968814,-437.4517389
139.0020361,-440.2446856
144.4020274,-442.855874
149.8667294,-445.2947652
155.4111671,-447.6010205
160.9836197,-449.7885711
166.5845805,-451.888439
172.2194121,-453.9201094
177.8789338,-455.8742139
183.5734687,-457.7481676
189.2907507,-459.5358658
195.0318323,-461.2377936
200.8040491,-462.8575872
206.5967022,-464.3943616
212.405913,-465.8496005
218.2397184,-467.2281609
224.0900243,-468.5308344
229.951382,-469.7587964
235.8321392,-470.9147927
241.7270835,-471.9982709
247.6309138,-473.0088806
253.5505021,-473.9481939
259.4801614,-474.8155345
265.4189002,-475.61099
271.3680289,-476.334829
277.3242337,-476.9866255
283.2894068,-477.5664259
289.2590119,-478.0735448
295.2343753,-478.5103523
301.2152081,-478.8832782
307.1980559,-479.1990183
313.1836986,-479.4645597
319.1719318,-479.6868535
325.160292,-479.8728135
331.1498421,-480.0295119
337.1407057,-480.1640078
343.1305449,-480.283289
349.1210573,-480.3934384
355.1104153,-480.4987662
361.1013973,-480.6032987
367.0926786,-480.7095676
373.082456,-480.8179818
379.0745831,-480.9297769
385.0657117,-481.0443071
391.0577706,-481.1563814
397.0487293,-481.2532285
403.0399335,-481.3193979
409.0318317,-481.3402629
415.0220964,-481.3006222
421.0126177,-481.1883601
426.9997431,-480.997567
432.9856618,-480.7228288
438.9664146,-480.3585161
444.9382204,-479.8989217
450.9063929,-479.3411705
456.8630135,-478.6884331
462.812055,-477.9483547
468.7481455,-477.1290011
474.6739896,-476.2369303
480.5912617,-475.2783847
486.4907362,-474.2531746
492.3810555,-473.1534627
498.2559239,-471.9737986
504.1109033,-470.7072056
509.9465923,-469.3464121
515.7636133,-467.8875912
521.5508382,-466.338672
527.3144502,-464.7067086
533.0611096,-462.9980092
538.7750302,-461.2340464
544.4819316,-459.4051846
550.1467758,-457.4880094
555.7761426,-455.4359444
561.3527204,-453.2118167
566.8356707,-450.7955454
572.2392739,-448.1442527
577.5056314,-445.3415806
582.7656158,-442.460295
587.9904869,-439.5961659
593.2370004,-436.6599926
598.3890797,-433.6017433
603.4594734,-430.3917115
608.4258763,-427.0452494
613.3019215,-423.5628402
618.0843962,-419.9521729
622.7714172,-416.2207634
627.3648394,-412.3736743
631.8647547,-408.4168688
636.2704804,-404.3571971
640.5838435,-400.1988259
644.8065531,-395.9455494
648.9390174,-391.60679
652.9862241,-387.1906415
656.9604455,-382.6997664
660.8548351,-378.1587212
664.6938147,-373.5542272
668.4384654,-368.9098372
672.0389832,-364.1004665
675.3936587,-359.1249933
678.5070622,-353.968942
681.4571302,-348.7639337
684.3433758,-343.540402
687.1960262,-338.2760633
689.9814124,-332.9747119
692.6763488,-327.6172897
695.2527181,-322.2086952
697.6960585,-316.7352208
700.00114,-311.2027971
702.1720223,-305.6184692
704.2137839,-299.9856293
706.1311157,-294.308676
707.9294214,-288.5933009
709.6173413,-282.8440897
711.2092677,-277.0683534
712.7227807,-271.2707271
714.1741915,-265.4619642
715.5836527,-259.6437672
716.960902,-253.8028203
718.2882716,-247.9714807
719.559369,-242.111312
720.7563821,-236.2334207
721.8648788,-230.3459796
722.8794911,-224.4387884
723.7988992,-218.5187141
724.6295905,-212.5838294
725.3755754,-206.6385241
726.0409763,-200.6848206
726.630583,-194.7206989
727.1482372,-188.751434
727.5983345,-182.7777685
727.9854847,-176.796928
728.3131523,-170.8151071
728.5866439,-164.8304142
728.8136428,-158.8433497
729.0049862,-152.8548478
729.1696202,-146.8650044
729.3125077,-140.8752983
729.4376026,-134.8847529
729.5485393,-128.8936721
729.648903,-122.9031482
729.7422125,-116.9119835
729.8321833,-110.9205431
729.9225527,-104.9291237
730.0152554,-98.9374393
730.1097591,-92.9468181
730.2032118,-86.9549492
730.2930198,-80.9641101
730.3767462,-74.9733911
730.4518051,-68.981184
730.5152392,-62.9899874
730.56364,-56.9989802
730.5930212,-51.0063258
730.5990926,-45.0155719
730.5777727,-39.0241462
730.5267297,-33.0346317
730.4509165,-27.0432405
730.3575283,-21.0507523
730.2534009,-15.0610121
730.1452488,-9.0694943
730.0398645,-3.0778888
729.9439634,2.9127024
729.8641601,8.9041798
729.8072097,14.8960191
729.7798902,20.8878744
729.7882004,26.880684
729.8314344,32.87195
729.8997533,38.864675
729.9829794,44.8554691
730.0710338,50.8459555
730.1536917,56.838874
730.2205027,62.8295577
730.2610937,68.8202838
730.2649907,74.8135855
730.2210467,80.8014256
730.1196624,86.792382
729.9626214,92.7736226
729.7965995,98.7692824
729.6803271,104.7630646
729.6546242,110.7609031
729.692044,116.7504642
729.7484827,122.7398278
729.7977971,128.7302093
729.8367158,134.7216186
729.8683399,140.7135044
729.8923918,146.7052241
729.9094317,152.6968302
729.9208042,158.6887248
729.9283596,164.6803515
729.934024,170.6722517
729.9397322,176.6641309
729.9474109,182.6557758
729.9589639,188.6476699
729.9763374,194.6395136
730.0015069,200.6309814
730.0361117,206.6228549
730.0823979,212.6146105
730.1425262,218.6074014
730.2095824,224.5990934
730.2711378,230.5900235
730.3120309,236.5833104
730.3168553,242.5723129
730.2714936,248.5632587
730.1695825,254.549755
730.0411488,260.5426642
729.9286552,266.5347638
729.8712172,272.5252332
729.9151342,278.5178048
730.0805534,284.507924
730.3373069,290.4988878
730.6347573,296.4871396
730.9162843,302.4721067
731.1265138,308.4623783
731.2083553,314.4388681
731.1470126,320.4301373
730.9960531,326.411664
730.8069687,332.4101329
730.630887,338.4014352
730.5171677,344.3957098
730.4776155,350.3871948
730.5008039,356.3781958
730.5643013,362.3705523
730.6471408,368.3610867
730.7294789,374.351999
730.792034,380.3434917
730.8224228,386.3344859
730.8126395,392.3263714
730.7554084,398.3142464
730.6356847,404.3032484
730.47469,410.2942355
730.3679733,416.2766715
730.4685758,422.2768879
730.8362451,428.2627136
731.3276997,434.2655265
731.7099077,440.2151898
731.8348869,446.1954063
731.794502,452.1700827
731.693941,458.1809987
731.5925536,464.1726921
731.4958293,470.1642535
731.4071241,476.1552237
731.3308009,482.1466433
731.2708288,488.1383868
731.2313065,494.1299432
731.216363,500.1216922
731.2300779,506.1133505
731.2767235,512.1046741
731.3602508,518.0957827
731.4840885,524.0848926
731.6544108,530.0756987
731.8723338,536.0641006
732.1253401,542.0553179
732.3804339,548.0420174
732.5975175,554.0308705
732.7390687,560.0202178
732.7577309,566.0008025
732.6345822,571.9898662
732.4147274,577.9711849
732.159522,583.9697886
731.9367073,589.9589569
731.8112632,595.9524421
731.8211924,601.9403171
731.9664365,607.9297886
732.2019416,613.9174716
732.4873533,619.9046157
732.784727,625.889985
733.0525617,631.876568
733.2738331,637.8604055
733.4505029,643.8493507
733.5925782,649.8384185
733.7100941,655.8297274
733.8111874,661.8206884
733.9013895,667.8120304
733.9819909,673.8035473
734.0525003,679.7948788
734.1131675,685.7862453
734.1641404,691.7779869
734.2054746,697.7696224
734.2372842,703.7612836
734.2596752,709.7531402
734.2727456,715.7449145
734.2764877,721.736701
734.2698032,727.7285464
734.2488807,733.7202987
734.2052915,739.7118794
734.1289608,745.7031731
734.0092239,751.6937032
733.8354537,757.6826148
733.5970264,763.669703
733.2834774,769.6530142
732.8845354,775.6305305
732.3896161,781.6021586
731.7891286,787.5628467
731.0759156,793.5114572
730.2546007,799.449449
729.337123,805.3714137
728.3322334,811.2819786
727.2510561,817.1731006
726.100645,823.0563127
724.8880499,828.9283538
723.6190477,834.7792022
722.2924121,840.6264485
720.9150836,846.4594252
719.4935086,852.2709971
718.0191052,858.0772914
716.4721807,863.8614815
714.8284493,869.6238109
713.0713636,875.3537634
711.1919857,881.0391353
709.1786127,886.6840803
707.0250229,892.2785158
704.727076,897.8087624
702.2736153,903.2778587
699.6619842,908.671778
696.8898551,913.9871827
693.9726718,919.2226419
690.9295944,924.3785032
687.7681856,929.4738587
684.5150916,934.5014662
681.176321,939.4743344
677.7548055,944.389442
674.2392303,949.239454
670.6173431,954.0173598
666.8875129,958.7045555
663.0359974,963.2963057
659.0631648,967.7833668
654.9734198,972.1625589
650.7713046,976.4345226
646.4631969,980.5979333
642.0526242,984.6539566
637.5448364,988.6023404
632.9462787,992.4420101
628.2595466,996.1750674
623.4894743,999.8014353
618.6423912,1003.32086
613.7182934,1006.734192
608.7186669,1010.033894
603.639849,1013.213354
598.4815508,1016.262897
593.2433712,1019.173455
587.9239704,1021.937956
582.5